                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     41,                0.47039,                0.87915,                0.31679,                0.93791,                0.92458,                0.83195,                0.91642,                0.76639,                0.91748,                0.82601,                 0.9015,                0.72454,                      0,                      0,                    inf,                      0,               0.000604,               0.000604,               0.000604
                     42,                0.46974,                0.87215,                0.31353,                0.93474,                0.90607,                0.85783,                0.90889,                0.75697,                0.89698,                0.85421,                0.89477,                0.72141,                      0,                      0,                    inf,                      0,              0.0005941,              0.0005941,              0.0005941
                     43,                0.45973,                0.87474,                0.31324,                0.93647,                0.87273,                 0.8831,                 0.9098,                0.76244,                 0.8617,                0.87482,                0.89768,                 0.7233,                      0,                      0,                    inf,                      0,              0.0005842,              0.0005842,              0.0005842
                     44,                0.46619,                0.90227,                0.31285,                 0.9339,                0.92278,                0.84741,                0.92704,                0.77912,                0.91225,                0.83885,                 0.9132,                0.73942,                      0,                      0,                    inf,                      0,              0.0005743,              0.0005743,              0.0005743
                     45,                0.46713,                0.86627,                0.30858,                0.93441,                0.88655,                0.83996,                0.89985,                0.75755,                0.87916,                0.83349,                0.88586,                0.71685,                      0,                      0,                    inf,                      0,              0.0005644,              0.0005644,              0.0005644
                     46,                0.47167,                0.85779,                0.30963,                0.93668,                0.87643,                0.85958,                0.90129,                0.75817,                0.86673,                0.85047,                0.88424,                 0.7182,                      0,                      0,                    inf,                      0,              0.0005545,              0.0005545,              0.0005545
                     47,                0.46246,                0.87173,                0.31011,                0.93511,                0.88161,                0.86784,                0.90662,                0.75983,                0.87409,                0.86053,                0.89171,                0.72368,                      0,                      0,                    inf,                      0,              0.0005446,              0.0005446,              0.0005446
                     48,                0.46193,                0.84897,                0.30631,                0.93669,                0.92387,                 0.8414,                0.91506,                0.76669,                  0.913,                0.83298,                0.90082,                0.72724,                      0,                      0,                    inf,                      0,              0.0005347,              0.0005347,              0.0005347
                     49,                0.45709,                0.85741,                0.30623,                0.93001,                0.88577,                0.85344,                0.90679,                0.76442,                0.87349,                0.84258,                0.88996,                0.71412,                      0,                      0,                    inf,                      0,              0.0005248,              0.0005248,              0.0005248
                     50,                 0.4591,                0.85707,                0.30006,                0.93058,                0.90158,                0.84042,                0.90459,                0.76642,                0.89799,                0.83792,                 0.8948,                0.72992,                      0,                      0,                    inf,                      0,              0.0005149,              0.0005149,              0.0005149
                     51,                0.45785,                0.84639,                    0.3,                0.93147,                 0.8997,                0.85114,                0.89278,                0.75947,                0.89674,                0.84902,                 0.8883,                0.72003,                      0,                      0,                    inf,                      0,               0.000505,               0.000505,               0.000505
                     52,                0.45971,                0.83963,                0.29996,                0.93491,                0.88493,                0.85358,                0.89553,                0.75392,                0.88614,                0.85363,                0.88821,                0.71495,                      0,                      0,                    inf,                      0,              0.0004951,              0.0004951,              0.0004951
                     53,                0.45534,                0.83221,                0.28944,                0.93268,                0.87662,                0.86593,                0.90073,                0.75831,                0.86478,                0.86151,                0.88521,                0.71754,                      0,                      0,                    inf,                      0,              0.0004852,              0.0004852,              0.0004852
                     54,                0.45238,                0.82594,                0.29471,                0.93187,                0.90881,                0.83413,                0.89627,                0.76138,                0.90103,                0.82609,                0.88066,                0.71969,                      0,                      0,                    inf,                      0,              0.0004753,              0.0004753,              0.0004753
                     55,                0.45066,                0.83703,                0.29211,                0.92815,                0.90765,                 0.8585,                0.90255,                0.76546,                0.90095,                0.85203,                0.88922,                0.72332,                      0,                      0,                    inf,                      0,              0.0004654,              0.0004654,              0.0004654
                     56,                0.44841,                 0.8141,                0.29382,                0.92744,                0.90514,                0.87067,                0.90464,                0.76978,                0.89786,                0.85947,                0.88879,                0.72606,                      0,                      0,                    inf,                      0,              0.0004555,              0.0004555,              0.0004555
                     57,                0.44184,                0.82602,                0.28884,                0.92752,                 0.9059,                0.85225,                0.90466,                0.76965,                0.89752,                0.84227,                0.88819,                0.72609,                      0,                      0,                    inf,                      0,              0.0004456,              0.0004456,              0.0004456
                     58,                0.44996,                0.83193,                0.28827,                0.92305,                0.89554,                0.86959,                0.90818,                0.77389,                0.88967,                0.86344,                0.89439,                0.73678,                      0,                      0,                    inf,                      0,              0.0004357,              0.0004357,              0.0004357
                     59,                0.44808,                0.80831,                0.28752,                0.92856,                0.91315,                0.84297,                0.90889,                0.77849,                0.90637,                0.83651,                0.89367,                0.73512,                      0,                      0,                    inf,                      0,              0.0004258,              0.0004258,              0.0004258
                     60,                0.44495,                 0.8235,                0.28527,                0.92293,                 0.9412,                0.83503,                0.91392,                0.77461,                0.93283,                0.82724,                0.90198,                0.73666,                      0,                      0,                    inf,                      0,              0.0004159,              0.0004159,              0.0004159
                     61,                0.44639,                0.82332,                0.28138,                0.92378,                0.90495,                0.85308,                0.91401,                 0.7737,                0.89805,                0.84387,                0.90222,                0.73556,                      0,                      0,                    inf,                      0,               0.000406,               0.000406,               0.000406
