                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     25,                0.51017,                 0.9727,                0.37695,                0.95986,                0.83905,                0.86818,                0.90578,                0.74377,                0.83106,                0.86005,                0.89162,                0.71284,                      0,                      0,                    inf,                      0,             0.00076024,             0.00076024,             0.00076024
                     26,                0.50308,                0.94044,                0.37216,                0.96198,                 0.8978,                0.84485,                0.90168,                0.74896,                 0.8853,                0.83413,                0.88401,                0.70535,                      0,                      0,                    inf,                      0,             0.00075025,             0.00075025,             0.00075025
                     27,                0.50525,                0.96324,                0.36816,                0.95371,                0.85254,                0.80505,                0.89738,                0.74075,                 0.8405,                 0.8046,                0.88739,                0.69846,                      0,                      0,                    inf,                      0,             0.00074026,             0.00074026,             0.00074026
                     28,                0.50734,                 0.9594,                0.36899,                0.95856,                0.89491,                 0.8345,                0.90839,                 0.7538,                0.88875,                0.82874,                0.90011,                0.72046,                      0,                      0,                    inf,                      0,             0.00073027,             0.00073027,             0.00073027
                     29,                0.49127,                0.92917,                0.35625,                0.94892,                0.84461,                0.86286,                0.89927,                0.75654,                0.83737,                0.85583,                0.88614,                0.71916,                      0,                      0,                    inf,                      0,             0.00072028,             0.00072028,             0.00072028
                     30,                 0.4999,                0.94301,                0.34982,                0.95511,                0.87319,                0.81209,                0.87931,                0.72825,                0.87602,                 0.8138,                0.87391,                0.69893,                      0,                      0,                    inf,                      0,             0.00071029,             0.00071029,             0.00071029
                     31,                0.49326,                0.93011,                0.34953,                0.95639,                0.88377,                0.84127,                0.90386,                0.74496,                0.91411,                0.80602,                0.89621,                0.71686,                      0,                      0,                    inf,                      0,              0.0007003,              0.0007003,              0.0007003
                     32,                0.49405,                0.92924,                0.34772,                 0.9525,                0.88266,                0.82857,                0.89969,                0.74383,                0.87327,                0.82029,                 0.8832,                0.70328,                      0,                      0,                    inf,                      0,             0.00069031,             0.00069031,             0.00069031
                     33,                0.49337,                0.90952,                 0.3394,                0.95026,                0.89863,                0.79076,                0.87892,                0.74139,                0.88928,                0.78241,                0.86359,                0.70486,                      0,                      0,                    inf,                      0,             0.00068032,             0.00068032,             0.00068032
                     34,                0.48184,                0.92372,                0.34363,                0.94516,                0.85601,                0.85653,                0.88403,                0.73959,                0.85048,                0.85124,                0.87648,                0.69478,                      0,                      0,                    inf,                      0,             0.00067033,             0.00067033,             0.00067033
                     35,                  0.491,                0.91926,                0.34379,                 0.9539,                0.84699,                0.82904,                0.87752,                0.73985,                0.83804,                0.82068,                0.86307,                0.70256,                      0,                      0,                    inf,                      0,             0.00066034,             0.00066034,             0.00066034
                     36,                0.48916,                0.89798,                 0.3383,                0.95119,                0.90003,                0.75904,                0.86401,                0.72277,                0.88489,                0.75161,                 0.8482,                0.68077,                      0,                      0,                    inf,                      0,             0.00065035,             0.00065035,             0.00065035
                     37,                0.48066,                0.89662,                0.32945,                0.94159,                0.83357,                0.86214,                0.88172,                0.74467,                0.82464,                0.85329,                 0.8674,                0.70379,                      0,                      0,                    inf,                      0,             0.00064036,             0.00064036,             0.00064036
                     38,                0.48528,                0.89914,                0.33324,                 0.9431,                 0.8619,                0.82401,                0.86396,                0.73043,                0.86274,                0.82612,                0.85486,                0.69623,                      0,                      0,                    inf,                      0,             0.00063037,             0.00063037,             0.00063037
                     39,                0.47862,                0.88481,                0.32814,                 0.9429,                0.80895,                0.85699,                0.88586,                0.74466,                0.80077,                0.84919,                0.87853,                0.70241,                      0,                      0,                    inf,                      0,             0.00062038,             0.00062038,             0.00062038
                     40,                0.48271,                0.89817,                0.33177,                0.94625,                0.86854,                0.83005,                 0.8886,                0.74218,                0.86094,                 0.8221,                0.87828,                0.70843,                      0,                      0,                    inf,                      0,             0.00061039,             0.00061039,             0.00061039
                     41,                0.47177,                0.87923,                0.31821,                0.93775,                0.86006,                0.83407,                0.89321,                0.75295,                0.85042,                0.83451,                 0.8816,                0.71929,                      0,                      0,                    inf,                      0,              0.0006004,              0.0006004,              0.0006004
                     42,                0.46562,                0.86697,                0.31258,                0.92971,                0.89726,                0.79933,                0.88943,                0.73846,                0.88233,                0.79451,                0.87529,                0.70347,                      0,                      0,                    inf,                      0,             0.00059041,             0.00059041,             0.00059041
