                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     25,                 1.4283,                 3.2826,                 1.1158,                 1.5976,                0.80289,                0.73046,                0.78201,                0.58161,                0.81889,                0.71383,                0.78993,                0.50791,                      0,                      0,                    inf,                      0,               0.007624,               0.007624,               0.007624
                     26,                 1.4067,                 3.2545,                  1.099,                 1.5866,                0.78136,                0.65255,                0.74209,                 0.5504,                0.80197,                0.65506,                0.73661,                0.46463,                      0,                      0,                    inf,                      0,               0.007525,               0.007525,               0.007525
                     27,                 1.4076,                 3.2656,                 1.0908,                 1.5777,                0.78152,                0.70618,                0.79221,                0.58393,                0.76922,                0.69555,                0.77819,                0.49719,                      0,                      0,                    inf,                      0,               0.007426,               0.007426,               0.007426
                     28,                  1.408,                 3.2456,                 1.0867,                 1.5785,                0.79733,                0.72215,                0.79598,                0.57879,                0.79851,                0.72531,                0.79349,                0.49731,                      0,                      0,                    inf,                      0,               0.007327,               0.007327,               0.007327
                     29,                 1.3977,                 3.2338,                 1.0825,                 1.5717,                0.78047,                0.67649,                0.77029,                0.56814,                 0.7965,                0.68345,                0.77253,                0.47674,                      0,                      0,                    inf,                      0,               0.007228,               0.007228,               0.007228
                     30,                 1.3916,                 3.2354,                 1.0798,                 1.5667,                0.79098,                0.66023,                  0.769,                0.57289,                0.79332,                0.67167,                0.76163,                0.48164,                      0,                      0,                    inf,                      0,               0.007129,               0.007129,               0.007129
                     31,                 1.3872,                  3.216,                 1.0721,                 1.5589,                0.76475,                 0.7022,                0.75404,                 0.5469,                0.78777,                0.70551,                0.76574,                0.46204,                      0,                      0,                    inf,                      0,                0.00703,                0.00703,                0.00703
                     32,                 1.3742,                 3.2016,                 1.0522,                 1.5491,                 0.8286,                0.69223,                0.79526,                0.59332,                0.83403,                 0.6924,                0.78637,                0.51489,                      0,                      0,                    inf,                      0,               0.006931,               0.006931,               0.006931
                     33,                 1.3614,                 3.1911,                 1.0483,                 1.5403,                0.84508,                0.70396,                 0.7986,                0.57937,                0.84174,                0.69586,                0.78999,                0.50534,                      0,                      0,                    inf,                      0,               0.006832,               0.006832,               0.006832
                     34,                 1.3546,                 3.1786,                 1.0385,                 1.5377,                0.80266,                0.70935,                0.78563,                0.58823,                0.80022,                0.70302,                0.77721,                0.50537,                      0,                      0,                    inf,                      0,               0.006733,               0.006733,               0.006733
                     35,                 1.3565,                 3.1657,                 1.0353,                 1.5334,                0.74387,                0.73185,                0.77899,                0.58131,                0.75235,                0.73322,                0.77898,                0.50326,                      0,                      0,                    inf,                      0,               0.006634,               0.006634,               0.006634
                     36,                 1.3573,                 3.1718,                 1.0346,                 1.5381,                0.80832,                0.72104,                0.78677,                0.57839,                0.81034,                0.71754,                0.77885,                0.49554,                      0,                      0,                    inf,                      0,               0.006535,               0.006535,               0.006535
                     37,                 1.3452,                 3.1625,                 1.0232,                 1.5233,                0.77832,                0.70892,                0.76698,                0.56128,                0.77348,                0.70058,                0.75382,                  0.482,                      0,                      0,                    inf,                      0,               0.006436,               0.006436,               0.006436
                     38,                 1.3377,                 3.1436,                 1.0149,                 1.5202,                0.78267,                0.69086,                0.77591,                 0.5781,                0.76976,                0.68021,                0.75845,                0.49234,                      0,                      0,                    inf,                      0,               0.006337,               0.006337,               0.006337
                     39,                 1.3309,                 3.1316,                 1.0098,                 1.5138,                0.77512,                0.69418,                 0.7811,                0.58668,                0.78832,                0.68577,                 0.7693,                0.49293,                      0,                      0,                    inf,                      0,               0.006238,               0.006238,               0.006238
                     40,                 1.3301,                 3.1274,                 1.0042,                 1.5101,                0.77365,                0.72028,                 0.7842,                0.58118,                0.79713,                0.73391,                0.79672,                0.49324,                      0,                      0,                    inf,                      0,               0.006139,               0.006139,               0.006139
                     41,                  1.319,                 3.1072,                0.99223,                 1.5007,                0.78869,                0.72843,                 0.7823,                0.57415,                0.80153,                0.71096,                0.77472,                0.50051,                      0,                      0,                    inf,                      0,                0.00604,                0.00604,                0.00604
                     42,                 1.3064,                 3.1055,                0.98487,                 1.4926,                0.78217,                0.71722,                0.78851,                0.58002,                0.78288,                0.71539,                0.78144,                 0.4955,                      0,                      0,                    inf,                      0,               0.005941,               0.005941,               0.005941
                     43,                  1.304,                 3.0904,                0.98077,                 1.4824,                0.79628,                0.75379,                0.80288,                0.58887,                0.78408,                0.73889,                0.79176,                0.50406,                      0,                      0,                    inf,                      0,               0.005842,               0.005842,               0.005842
                     44,                 1.2972,                 3.0669,                0.97345,                 1.4833,                0.79371,                0.72036,                 0.7806,                0.57261,                0.83992,                0.68793,                0.77374,                0.49599,                      0,                      0,                    inf,                      0,               0.005743,               0.005743,               0.005743
                     45,                 1.2902,                 3.0711,                0.96242,                 1.4744,                 0.7611,                0.72489,                0.78785,                0.58852,                0.76016,                0.72102,                0.77453,                0.50018,                      0,                      0,                    inf,                      0,               0.005644,               0.005644,               0.005644
                     46,                 1.2877,                 3.0514,                0.95936,                 1.4691,                0.80872,                0.69653,                0.78072,                 0.5854,                0.80151,                0.69492,                0.77352,                0.49677,                      0,                      0,                    inf,                      0,               0.005545,               0.005545,               0.005545
                     47,                 1.2756,                 3.0341,                0.94879,                 1.4616,                 0.7689,                 0.7122,                0.76375,                0.57307,                0.77889,                0.69627,                  0.756,                  0.487,                      0,                      0,                    inf,                      0,               0.005446,               0.005446,               0.005446
                     48,                 1.2758,                 3.0373,                0.94982,                 1.4616,                0.79944,                0.70842,                0.79021,                0.58768,                0.77746,                0.69041,                0.76274,                0.50016,                      0,                      0,                    inf,                      0,               0.005347,               0.005347,               0.005347
                     49,                 1.2716,                 3.0421,                0.94228,                 1.4582,                0.84062,                0.73143,                0.80391,                0.59961,                0.83117,                 0.7254,                0.79207,                0.51171,                      0,                      0,                    inf,                      0,               0.005248,               0.005248,               0.005248
                     50,                 1.2659,                 3.0171,                0.94038,                 1.4547,                0.77443,                0.75316,                0.80176,                0.58778,                0.77412,                0.74962,                0.79234,                0.50967,                      0,                      0,                    inf,                      0,               0.005149,               0.005149,               0.005149
                     51,                 1.2609,                   3.01,                0.93241,                 1.4468,                0.79945,                0.70633,                0.78126,                0.57041,                0.79364,                 0.7016,                0.76983,                0.48761,                      0,                      0,                    inf,                      0,                0.00505,                0.00505,                0.00505
                     52,                 1.2559,                 3.0055,                 0.9297,                 1.4425,                0.75564,                0.75557,                0.77765,                0.56319,                0.74798,                0.73924,                0.76444,                0.48307,                      0,                      0,                    inf,                      0,               0.004951,               0.004951,               0.004951
                     53,                 1.2492,                 2.9949,                0.92699,                 1.4411,                0.76307,                0.71751,                0.76756,                0.56726,                0.75936,                 0.6925,                0.74604,                0.47775,                      0,                      0,                    inf,                      0,               0.004852,               0.004852,               0.004852
                     54,                 1.2506,                 2.9859,                0.91583,                 1.4385,                0.77994,                0.72345,                0.76323,                0.57124,                0.76985,                0.71556,                 0.7499,                0.48414,                      0,                      0,                    inf,                      0,               0.004753,               0.004753,               0.004753
                     55,                 1.2371,                 2.9765,                0.91498,                 1.4273,                 0.7877,                0.72617,                0.78228,                0.58115,                0.76021,                0.72189,                0.75932,                0.48848,                      0,                      0,                    inf,                      0,               0.004654,               0.004654,               0.004654
                     56,                  1.227,                 2.9677,                0.90468,                 1.4233,                0.78603,                0.69762,                0.76539,                0.56809,                0.77304,                0.68816,                0.75231,                0.47712,                      0,                      0,                    inf,                      0,               0.004555,               0.004555,               0.004555
