                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     26,                0.56491,                 1.0301,                0.38956,                 0.9986,                0.84936,                0.77747,                0.87423,                0.70213,                0.84724,                0.77502,                0.86147,                0.65394,                      0,                      0,                    inf,                      0,                0.00505,                0.00505,                0.00505
                     27,                 0.5572,                  1.022,                0.38212,                0.99006,                 0.7667,                0.76712,                0.82039,                0.66225,                0.75999,                0.76063,                0.80661,                0.62262,                      0,                      0,                    inf,                      0,               0.004852,               0.004852,               0.004852
                     28,                0.56324,                 1.0269,                0.39021,                0.99451,                0.79758,                0.79951,                0.84645,                0.68682,                0.79476,                0.80021,                0.83569,                0.65235,                      0,                      0,                    inf,                      0,               0.004654,               0.004654,               0.004654
                     29,                0.54295,                  0.982,                0.36314,                 0.9784,                 0.8585,                0.78202,                0.87831,                0.71471,                0.77683,                0.84193,                0.86644,                0.69018,                      0,                      0,                    inf,                      0,               0.004456,               0.004456,               0.004456
                     30,                0.54169,                 0.9978,                0.36145,                0.98332,                0.82894,                0.86806,                0.89707,                0.72148,                0.81894,                0.85739,                0.87956,                0.69138,                      0,                      0,                    inf,                      0,               0.004258,               0.004258,               0.004258
                     31,                 0.5359,                 0.9666,                0.35699,                0.98378,                0.77404,                0.81922,                0.85543,                0.70112,                0.77232,                0.82196,                0.85134,                0.67194,                      0,                      0,                    inf,                      0,                0.00406,                0.00406,                0.00406
                     32,                0.53465,                0.95452,                0.34801,                0.97969,                0.81415,                0.80902,                0.86056,                0.70167,                0.80744,                0.80235,                0.84559,                0.66273,                      0,                      0,                    inf,                      0,               0.003862,               0.003862,               0.003862
                     33,                0.51823,                0.93204,                0.34139,                0.97237,                0.86961,                0.78939,                0.87125,                0.70925,                0.81453,                0.83695,                0.86708,                0.68338,                      0,                      0,                    inf,                      0,               0.003664,               0.003664,               0.003664
                     34,                0.51462,                 0.9515,                0.34699,                0.96954,                0.83533,                0.82927,                0.88843,                0.71014,                0.83019,                 0.8341,                0.88729,                0.67613,                      0,                      0,                    inf,                      0,               0.003466,               0.003466,               0.003466
                     35,                0.51842,                0.94327,                0.34133,                0.97231,                0.84274,                 0.8163,                0.87741,                0.72509,                0.82056,                0.85528,                0.88129,                0.69394,                      0,                      0,                    inf,                      0,               0.003268,               0.003268,               0.003268
