                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     26,                0.63398,                 1.1427,                0.43968,                 1.0236,                0.77243,                0.79763,                0.82313,                0.62941,                0.77746,                0.80043,                0.82823,                0.60584,                      0,                      0,                    inf,                      0,               0.007525,               0.007525,               0.007525
                     27,                0.63362,                 1.1525,                0.44306,                 1.0136,                0.82691,                0.81687,                0.85636,                0.68604,                0.82731,                0.81757,                0.84722,                0.64948,                      0,                      0,                    inf,                      0,               0.007426,               0.007426,               0.007426
                     28,                0.63617,                 1.1444,                0.44284,                 1.0207,                0.77925,                0.81628,                0.84523,                0.66467,                0.78029,                0.80892,                0.83795,                0.63151,                      0,                      0,                    inf,                      0,               0.007327,               0.007327,               0.007327
                     29,                0.61618,                 1.1534,                0.42643,                 1.0108,                0.82835,                0.82758,                0.88331,                0.70257,                0.83342,                0.83008,                0.87991,                0.67433,                      0,                      0,                    inf,                      0,               0.007228,               0.007228,               0.007228
                     30,                0.61424,                 1.1432,                0.42144,                 1.0127,                 0.8129,                 0.7806,                0.83715,                0.66686,                0.80136,                0.78293,                 0.8445,                0.63423,                      0,                      0,                    inf,                      0,               0.007129,               0.007129,               0.007129
                     31,                0.61633,                 1.1129,                0.42558,                  1.016,                0.78231,                0.81185,                0.84288,                0.66949,                0.78074,                0.81311,                0.84134,                 0.6363,                      0,                      0,                    inf,                      0,                0.00703,                0.00703,                0.00703
                     32,                0.61014,                 1.1168,                0.41777,                 1.0076,                0.80855,                0.81299,                0.85437,                0.68079,                0.82397,                0.82237,                0.86085,                0.65188,                      0,                      0,                    inf,                      0,               0.006931,               0.006931,               0.006931
                     33,                 0.6051,                 1.0812,                0.40929,                 1.0027,                0.77568,                0.81116,                0.82433,                0.64888,                0.76489,                0.80841,                0.80844,                0.62107,                      0,                      0,                    inf,                      0,               0.006832,               0.006832,               0.006832
                     34,                0.59544,                 1.0917,                0.40808,                0.99625,                0.79989,                0.82797,                0.85561,                0.68993,                0.78408,                0.83139,                0.86189,                0.65327,                      0,                      0,                    inf,                      0,               0.006733,               0.006733,               0.006733
                     35,                0.60899,                 1.0883,                0.40864,                 1.0092,                0.84589,                0.75391,                0.82885,                0.67153,                0.81898,                0.77407,                 0.8187,                0.63851,                      0,                      0,                    inf,                      0,               0.006634,               0.006634,               0.006634
                     36,                 0.5958,                 1.0598,                0.39979,                 1.0027,                 0.7665,                0.82687,                0.83954,                0.68325,                0.80596,                0.80933,                0.84445,                0.64317,                      0,                      0,                    inf,                      0,               0.006535,               0.006535,               0.006535
                     37,                0.58907,                  1.062,                0.38753,                0.99626,                0.87101,                0.78502,                 0.8701,                0.71046,                0.88344,                0.79397,                0.88367,                0.67791,                      0,                      0,                    inf,                      0,               0.006436,               0.006436,               0.006436
                     38,                0.58472,                 1.0616,                0.38867,                0.99325,                0.80666,                0.80035,                0.84001,                0.69338,                0.81774,                0.80466,                0.83677,                0.65246,                      0,                      0,                    inf,                      0,               0.006337,               0.006337,               0.006337
                     39,                0.57848,                  1.019,                0.38243,                0.98913,                0.78955,                0.81381,                0.85865,                0.69581,                0.79717,                0.82055,                 0.8624,                0.66874,                      0,                      0,                    inf,                      0,               0.006238,               0.006238,               0.006238
                     40,                0.58201,                 1.0679,                0.38978,                0.99603,                0.80085,                0.82132,                0.85975,                0.67536,                0.79236,                0.81993,                0.84731,                0.65042,                      0,                      0,                    inf,                      0,               0.006139,               0.006139,               0.006139
