                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     49,                0.62187,                 1.2305,                0.42232,                 1.0446,                0.87092,                0.78641,                0.88007,                0.73879,                0.87448,                0.79112,                0.88391,                0.69861,                      0,                      0,                    inf,                      0,               0.005248,               0.005248,               0.005248
                     50,                0.60728,                  1.199,                0.39728,                 1.0372,                0.81025,                 0.8122,                0.85767,                0.71855,                0.82102,                0.81334,                0.86708,                0.69325,                      0,                      0,                    inf,                      0,               0.005149,               0.005149,               0.005149
                     51,                0.59762,                 1.1844,                0.39963,                 1.0302,                0.86803,                0.85449,                 0.8987,                 0.7535,                0.87054,                0.85773,                0.89707,                 0.7143,                      0,                      0,                    inf,                      0,                0.00505,                0.00505,                0.00505
                     52,                0.60906,                 1.2423,                0.41041,                 1.0311,                 0.8554,                  0.837,                0.89219,                0.73836,                0.85517,                0.83742,                0.89267,                0.70277,                      0,                      0,                    inf,                      0,               0.004951,               0.004951,               0.004951
                     53,                 0.5965,                 1.1677,                0.39004,                 1.0278,                0.83027,                0.85444,                0.88926,                0.73543,                0.83653,                0.86179,                0.89216,                0.69967,                      0,                      0,                    inf,                      0,               0.004852,               0.004852,               0.004852
                     54,                0.59309,                 1.1806,                0.39192,                  1.023,                0.87945,                0.82727,                0.88734,                0.74452,                0.87145,                0.80573,                0.87292,                0.71253,                      0,                      0,                    inf,                      0,               0.004753,               0.004753,               0.004753
                     55,                 0.6045,                 1.2056,                0.39729,                 1.0243,                0.89361,                0.81065,                0.88486,                0.74866,                0.90041,                0.81338,                0.87972,                0.70734,                      0,                      0,                    inf,                      0,               0.004654,               0.004654,               0.004654
                     56,                 0.5951,                 1.1809,                0.39464,                 1.0198,                0.86571,                0.80383,                0.87178,                0.73577,                0.88238,                0.81748,                0.88134,                0.70214,                      0,                      0,                    inf,                      0,               0.004555,               0.004555,               0.004555
                     57,                0.60221,                 1.1482,                0.39222,                 1.0309,                0.86551,                0.83318,                 0.8856,                0.73084,                0.88116,                0.84738,                0.89753,                0.71083,                      0,                      0,                    inf,                      0,               0.004456,               0.004456,               0.004456
                     58,                0.58562,                   1.16,                 0.3769,                 1.0221,                0.83658,                0.85108,                0.89905,                0.75001,                0.82753,                0.85039,                0.89274,                0.71844,                      0,                      0,                    inf,                      0,               0.004357,               0.004357,               0.004357
                     59,                 0.5814,                   1.15,                0.37287,                 1.0182,                0.92645,                0.78912,                0.90187,                0.75254,                0.93046,                0.78759,                 0.9024,                0.72382,                      0,                      0,                    inf,                      0,               0.004258,               0.004258,               0.004258
                     60,                  0.578,                 1.1588,                0.37369,                 1.0122,                0.81606,                0.85728,                0.88772,                0.73899,                0.81118,                0.85264,                0.87977,                0.71123,                      0,                      0,                    inf,                      0,               0.004159,               0.004159,               0.004159
                     61,                0.57981,                  1.144,                0.37822,                 1.0163,                0.92196,                0.82378,                0.91107,                0.76084,                0.93154,                0.82669,                 0.9093,                0.73532,                      0,                      0,                    inf,                      0,                0.00406,                0.00406,                0.00406
                     62,                0.56889,                 1.1603,                0.36708,                 1.0184,                0.87191,                0.87749,                0.90861,                0.75113,                0.86093,                 0.8669,                0.89775,                0.71866,                      0,                      0,                    inf,                      0,               0.003961,               0.003961,               0.003961
                     63,                0.57657,                 1.1684,                0.37283,                 1.0159,                0.90631,                0.82929,                0.91824,                0.76107,                0.92109,                0.82521,                0.91629,                0.72995,                      0,                      0,                    inf,                      0,               0.003862,               0.003862,               0.003862
