                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     26,                0.84888,                 1.8545,                0.64063,                 1.1566,                0.56349,                 0.4043,                0.45889,                0.29477,                0.57032,                 0.3688,                 0.4021,                0.23324,                      0,                      0,                    inf,                      0,               0.007525,               0.007525,               0.007525
                     27,                0.83896,                 1.8236,                 0.6367,                 1.1611,                0.47667,                0.45802,                0.49553,                 0.3456,                0.45661,                0.43112,                0.46983,                0.27947,                      0,                      0,                    inf,                      0,               0.007426,               0.007426,               0.007426
                     28,                 0.8399,                 1.7886,                0.64592,                 1.1581,                0.51011,                0.43112,                0.46627,                0.32479,                 0.6533,                0.40051,                0.43903,                0.25645,                      0,                      0,                    inf,                      0,               0.007327,               0.007327,               0.007327
                     29,                0.82774,                 1.7744,                0.62688,                 1.1478,                0.53358,                0.44665,                0.48754,                   0.34,                0.48959,                0.41531,                0.43634,                0.27335,                      0,                      0,                    inf,                      0,               0.007228,               0.007228,               0.007228
                     30,                 0.8275,                 1.8485,                0.62742,                 1.1503,                0.49483,                0.37111,                0.43936,                0.30093,                0.48341,                0.37231,                0.41681,                0.25667,                      0,                      0,                    inf,                      0,               0.007129,               0.007129,               0.007129
                     31,                0.80449,                  1.727,                0.60937,                 1.1354,                0.44796,                0.32376,                0.39798,                0.27165,                  0.432,                0.29435,                0.35565,                 0.2307,                      0,                      0,                    inf,                      0,                0.00703,                0.00703,                0.00703
                     32,                0.81335,                 1.7543,                0.60914,                 1.1435,                 0.5237,                0.38791,                0.40385,                0.28321,                0.50188,                0.36842,                0.37365,                0.22353,                      0,                      0,                    inf,                      0,               0.006931,               0.006931,               0.006931
                     33,                0.80161,                 1.7322,                0.59122,                  1.128,                0.54554,                0.51464,                0.51063,                0.34578,                 0.5319,                0.49727,                0.49429,                0.30591,                      0,                      0,                    inf,                      0,               0.006832,               0.006832,               0.006832
                     34,                0.79057,                 1.7375,                0.58591,                 1.1263,                0.55205,                0.48633,                0.50889,                0.35098,                0.53788,                0.47479,                0.48413,                0.29872,                      0,                      0,                    inf,                      0,               0.006733,               0.006733,               0.006733
                     35,                0.78167,                 1.6761,                0.56448,                 1.1149,                0.57036,                0.58371,                0.55309,                0.38197,                0.54787,                0.54272,                0.51807,                0.32826,                      0,                      0,                    inf,                      0,               0.006634,               0.006634,               0.006634
                     36,                0.79184,                 1.7131,                0.57964,                 1.1294,                0.53677,                0.45138,                0.51229,                0.36519,                0.52259,                0.43974,                0.49196,                0.31559,                      0,                      0,                    inf,                      0,               0.006535,               0.006535,               0.006535
                     37,                0.77913,                 1.6849,                0.56833,                 1.1223,                0.48357,                0.37648,                0.38776,                0.27364,                0.47923,                0.37667,                0.38365,                0.25777,                      0,                      0,                    inf,                      0,               0.006436,               0.006436,               0.006436
                     38,                0.77043,                 1.6525,                0.55834,                 1.1205,                0.48459,                0.32837,                0.40254,                0.27572,                0.45757,                0.30164,                0.36831,                0.23602,                      0,                      0,                    inf,                      0,               0.006337,               0.006337,               0.006337
                     39,                0.77319,                 1.6799,                0.55368,                 1.1111,                0.55189,                0.45012,                 0.5191,                0.37924,                0.52877,                0.43354,                0.48759,                 0.3158,                      0,                      0,                    inf,                      0,               0.006238,               0.006238,               0.006238
                     40,                0.77591,                 1.6425,                0.55391,                 1.1111,                0.51389,                0.40147,                 0.4467,                0.32084,                0.48863,                0.38878,                0.42065,                0.27965,                      0,                      0,                    inf,                      0,               0.006139,               0.006139,               0.006139
                     41,                0.76462,                 1.6382,                 0.5483,                 1.1095,                0.52981,                0.45778,                0.46185,                0.33302,                0.47822,                0.42021,                0.40559,                 0.2554,                      0,                      0,                    inf,                      0,                0.00604,                0.00604,                0.00604
                     42,                0.75353,                 1.6206,                0.54648,                 1.1006,                0.59458,                0.51203,                0.56621,                0.41149,                0.57449,                0.49196,                 0.5369,                0.35752,                      0,                      0,                    inf,                      0,               0.005941,               0.005941,               0.005941
                     43,                0.74064,                 1.6035,                0.52489,                 1.0957,                0.59893,                0.46945,                0.53641,                0.38047,                0.56719,                 0.4563,                0.50629,                0.33599,                      0,                      0,                    inf,                      0,               0.005842,               0.005842,               0.005842
                     44,                0.74042,                 1.6301,                 0.5347,                 1.1004,                0.51792,                 0.4219,                0.44846,                0.31899,                0.49569,                0.40785,                0.41783,                0.26767,                      0,                      0,                    inf,                      0,               0.005743,               0.005743,               0.005743
                     45,                0.73732,                 1.5658,                 0.5138,                 1.0923,                0.55402,                0.43274,                 0.4644,                0.33407,                0.51818,                 0.4134,                0.42457,                0.27193,                      0,                      0,                    inf,                      0,               0.005644,               0.005644,               0.005644
                     46,                0.73204,                 1.5523,                 0.5124,                 1.0866,                0.55621,                0.38633,                0.46203,                0.34685,                0.51028,                0.35712,                0.41373,                0.28982,                      0,                      0,                    inf,                      0,               0.005545,               0.005545,               0.005545
                     47,                0.72831,                 1.5197,                0.51529,                 1.0815,                0.51436,                0.45903,                0.49446,                0.34726,                0.48405,                0.43585,                0.45126,                0.28972,                      0,                      0,                    inf,                      0,               0.005446,               0.005446,               0.005446
                     48,                0.71082,                 1.5453,                0.49503,                 1.0723,                0.50133,                0.49457,                0.49403,                0.34632,                0.49536,                0.47984,                0.47479,                  0.306,                      0,                      0,                    inf,                      0,               0.005347,               0.005347,               0.005347
                     49,                0.70758,                 1.5204,                0.49394,                 1.0705,                0.62386,                0.40393,                0.49903,                0.33846,                0.52089,                0.39992,                0.45573,                0.27943,                      0,                      0,                    inf,                      0,               0.005248,               0.005248,               0.005248
                     50,                0.71097,                 1.5393,                0.50301,                  1.076,                0.49278,                0.46146,                0.48461,                0.35346,                0.48524,                0.45275,                0.46382,                 0.3095,                      0,                      0,                    inf,                      0,               0.005149,               0.005149,               0.005149
                     51,                0.70482,                 1.5474,                0.48342,                 1.0658,                0.57839,                0.44081,                0.50805,                0.35571,                0.54923,                0.42135,                0.47661,                0.30149,                      0,                      0,                    inf,                      0,                0.00505,                0.00505,                0.00505
                     52,                0.68968,                 1.5419,                0.47846,                 1.0645,                0.58592,                0.45738,                0.49807,                0.34784,                0.57774,                0.43737,                0.47405,                 0.2987,                      0,                      0,                    inf,                      0,               0.004951,               0.004951,               0.004951
                     53,                0.69097,                 1.4939,                0.47886,                 1.0677,                0.54696,                0.42711,                0.47491,                0.35713,                0.54273,                 0.4322,                0.46996,                 0.3141,                      0,                      0,                    inf,                      0,               0.004852,               0.004852,               0.004852
                     54,                 0.6868,                 1.4945,                0.46012,                 1.0559,                0.55948,                0.48933,                0.48538,                0.34969,                0.53567,                0.47298,                0.46147,                0.30329,                      0,                      0,                    inf,                      0,               0.004753,               0.004753,               0.004753
                     55,                0.69779,                 1.5099,                0.47265,                 1.0679,                0.53687,                0.50691,                 0.5192,                0.38642,                0.53027,                0.50579,                0.50292,                0.33117,                      0,                      0,                    inf,                      0,               0.004654,               0.004654,               0.004654
                     56,                0.69806,                 1.4666,                0.47128,                 1.0663,                0.54403,                0.47093,                0.49112,                0.35733,                0.53058,                0.45962,                0.47218,                0.31147,                      0,                      0,                    inf,                      0,               0.004555,               0.004555,               0.004555
                     57,                0.68181,                 1.4737,                0.46342,                 1.0568,                0.56644,                 0.4405,                0.47878,                0.35427,                0.55804,                0.43546,                0.46235,                0.29788,                      0,                      0,                    inf,                      0,               0.004456,               0.004456,               0.004456
                     58,                0.67214,                 1.4785,                 0.4543,                 1.0468,                0.51994,                0.46156,                0.48909,                0.34309,                0.51665,                0.45951,                0.48518,                0.30316,                      0,                      0,                    inf,                      0,               0.004357,               0.004357,               0.004357
                     59,                0.67181,                  1.448,                0.45254,                 1.0465,                0.51128,                0.46372,                0.49746,                0.35337,                0.49971,                0.45526,                0.47697,                0.30628,                      0,                      0,                    inf,                      0,               0.004258,               0.004258,               0.004258
                     60,                0.66717,                 1.4471,                0.44482,                 1.0478,                0.51517,                0.39172,                0.46734,                0.33327,                0.50196,                 0.3841,                0.43333,                0.28474,                      0,                      0,                    inf,                      0,               0.004159,               0.004159,               0.004159
                     61,                0.66004,                 1.4305,                0.43778,                 1.0441,                0.56871,                0.44844,                 0.4899,                0.34938,                0.53781,                0.41917,                0.44961,                0.28457,                      0,                      0,                    inf,                      0,                0.00406,                0.00406,                0.00406
                     62,                0.65278,                   1.43,                0.42994,                 1.0426,                0.60107,                0.51096,                0.56653,                0.40868,                0.58942,                0.50369,                0.54457,                  0.362,                      0,                      0,                    inf,                      0,               0.003961,               0.003961,               0.003961
                     63,                0.65642,                  1.402,                0.43619,                 1.0417,                0.59407,                0.44728,                0.51588,                0.37656,                0.62955,                0.42707,                0.51367,                0.33574,                      0,                      0,                    inf,                      0,               0.003862,               0.003862,               0.003862
                     64,                0.65527,                 1.4269,                0.42987,                 1.0402,                0.59046,                 0.4715,                0.50649,                 0.3704,                0.57658,                0.45631,                0.47953,                0.31543,                      0,                      0,                    inf,                      0,               0.003763,               0.003763,               0.003763
                     65,                 0.6412,                 1.4008,                 0.4254,                 1.0377,                0.49354,                0.49753,                0.49164,                0.35563,                0.49469,                0.47379,                0.46751,                0.30801,                      0,                      0,                    inf,                      0,               0.003664,               0.003664,               0.003664
                     66,                0.64631,                 1.3969,                   0.42,                 1.0349,                0.57721,                0.43153,                0.51454,                0.36696,                0.56948,                0.42673,                0.50249,                0.32442,                      0,                      0,                    inf,                      0,               0.003565,               0.003565,               0.003565
                     67,                0.64528,                 1.4157,                0.42277,                 1.0336,                0.57123,                0.49528,                0.51912,                0.37055,                0.56099,                0.47821,                0.48559,                0.31811,                      0,                      0,                    inf,                      0,               0.003466,               0.003466,               0.003466
                     68,                0.63396,                  1.382,                0.40811,                 1.0231,                0.64063,                0.50946,                 0.5667,                 0.4107,                 0.6378,                0.50222,                0.54243,                0.35663,                      0,                      0,                    inf,                      0,               0.003367,               0.003367,               0.003367
                     69,                0.62126,                 1.3565,                 0.4037,                 1.0193,                0.57222,                0.48478,                0.49915,                0.36799,                0.57304,                0.48168,                0.49478,                0.33127,                      0,                      0,                    inf,                      0,               0.003268,               0.003268,               0.003268
                     70,                0.62186,                 1.3455,                0.40267,                 1.0152,                0.48728,                0.39524,                0.42115,                0.31009,                0.47112,                0.38646,                0.40649,                0.27038,                      0,                      0,                    inf,                      0,               0.003169,               0.003169,               0.003169
                     71,                0.62557,                 1.3357,                0.40017,                 1.0254,                0.54761,                0.40194,                0.43476,                0.31325,                0.68064,                 0.3964,                0.41985,                0.27405,                      0,                      0,                    inf,                      0,                0.00307,                0.00307,                0.00307
                     72,                0.62735,                 1.3261,                0.40848,                 1.0286,                0.72151,                0.36983,                0.47176,                0.33582,                  0.699,                0.35853,                0.44916,                0.29306,                      0,                      0,                    inf,                      0,               0.002971,               0.002971,               0.002971
                     73,                0.61463,                 1.3103,                0.38793,                 1.0147,                0.61859,                 0.3944,                0.48132,                 0.3481,                0.60116,                0.39072,                0.46292,                0.31595,                      0,                      0,                    inf,                      0,               0.002872,               0.002872,               0.002872
                     74,                0.61607,                 1.3342,                0.39538,                 1.0109,                0.59588,                0.39793,                0.45022,                0.32606,                0.58405,                0.38889,                0.43707,                0.28841,                      0,                      0,                    inf,                      0,               0.002773,               0.002773,               0.002773
                     75,                0.61955,                 1.3301,                0.39314,                 1.0226,                0.57705,                0.43821,                0.48654,                0.35261,                0.57251,                0.43272,                0.47201,                0.31551,                      0,                      0,                    inf,                      0,               0.002674,               0.002674,               0.002674
                     76,                0.61492,                 1.3043,                0.38916,                 1.0163,                0.61105,                 0.4175,                0.45742,                 0.3252,                0.60208,                0.41953,                0.43961,                0.29528,                      0,                      0,                    inf,                      0,               0.002575,               0.002575,               0.002575
                     77,                0.59967,                 1.2621,                0.37567,                 1.0067,                0.73594,                0.38591,                0.46338,                0.33436,                0.71461,                0.38132,                 0.4528,                0.30502,                      0,                      0,                    inf,                      0,               0.002476,               0.002476,               0.002476
                     78,                0.59722,                 1.2656,                0.37438,                 1.0075,                0.51685,                0.46798,                0.46244,                0.33173,                0.51131,                0.46594,                0.45886,                0.30084,                      0,                      0,                    inf,                      0,               0.002377,               0.002377,               0.002377
                     79,                0.58137,                 1.2743,                0.36902,                0.99939,                0.61478,                 0.4138,                0.47634,                0.34586,                0.60787,                0.39205,                0.46108,                0.30936,                      0,                      0,                    inf,                      0,               0.002278,               0.002278,               0.002278
                     80,                0.59668,                 1.3006,                0.37785,                 1.0101,                0.58831,                0.40022,                0.43696,                0.31705,                0.58654,                0.39205,                0.43075,                  0.282,                      0,                      0,                    inf,                      0,               0.002179,               0.002179,               0.002179
                     81,                0.58752,                  1.269,                0.36701,                      1,                0.61945,                0.41422,                0.47168,                0.34666,                0.57564,                0.41486,                0.45622,                0.30349,                      0,                      0,                    inf,                      0,                0.00208,                0.00208,                0.00208
                     82,                0.58231,                 1.2633,                0.36145,                0.99083,                0.62386,                0.38662,                0.45713,                0.32944,                0.59809,                0.36396,                0.43208,                0.28203,                      0,                      0,                    inf,                      0,               0.001981,               0.001981,               0.001981
                     83,                0.57483,                 1.2417,                0.35815,                0.99421,                0.63194,                0.40034,                0.44069,                  0.317,                0.62079,                0.39626,                0.43103,                0.28077,                      0,                      0,                    inf,                      0,               0.001882,               0.001882,               0.001882
                     84,                0.57336,                 1.2299,                0.35302,                0.99115,                  0.618,                 0.3738,                0.43645,                0.31177,                 0.6077,                0.35907,                0.41874,                0.27281,                      0,                      0,                    inf,                      0,               0.001783,               0.001783,               0.001783
                     85,                0.56922,                 1.2009,                0.34822,                0.99362,                0.60395,                0.38923,                0.42226,                0.31113,                0.59974,                0.38503,                0.42104,                0.28572,                      0,                      0,                    inf,                      0,               0.001684,               0.001684,               0.001684
                     86,                0.55878,                 1.2155,                 0.3539,                0.98959,                0.60445,                0.44331,                0.48084,                0.35345,                0.59463,                0.43999,                0.46995,                 0.3159,                      0,                      0,                    inf,                      0,               0.001585,               0.001585,               0.001585
                     87,                0.56009,                 1.2082,                0.34617,                0.98749,                0.60766,                0.48498,                0.50719,                0.37417,                0.60254,                0.48146,                0.49636,                0.33331,                      0,                      0,                    inf,                      0,               0.001486,               0.001486,               0.001486
                     88,                0.56423,                 1.2188,                0.34713,                0.99044,                0.56383,                0.45126,                0.49421,                0.36384,                0.55744,                0.45792,                0.48396,                 0.3241,                      0,                      0,                    inf,                      0,               0.001387,               0.001387,               0.001387
                     89,                0.55876,                 1.1989,                0.34353,                0.98749,                0.57473,                0.47931,                0.50796,                0.37897,                0.57046,                0.47892,                0.50106,                0.34247,                      0,                      0,                    inf,                      0,               0.001288,               0.001288,               0.001288
                     90,                0.47294,                 1.1253,                0.28892,                0.96345,                0.55266,                0.48924,                 0.4844,                0.35292,                0.54381,                0.48481,                0.47594,                0.32571,                      0,                      0,                    inf,                      0,               0.001189,               0.001189,               0.001189
                     91,                0.46489,                 1.1056,                0.26346,                0.96359,                0.51957,                0.46032,                0.49293,                0.35181,                0.50416,                0.44869,                0.47737,                0.31414,                      0,                      0,                    inf,                      0,                0.00109,                0.00109,                0.00109
                     92,                 0.4551,                 1.0658,                 0.2545,                0.95405,                0.61536,                0.44002,                0.49885,                0.36061,                0.60488,                0.43345,                0.48488,                0.31909,                      0,                      0,                    inf,                      0,               0.000991,               0.000991,               0.000991
                     93,                0.44714,                 1.0385,                 0.2512,                0.95039,                0.62111,                 0.4264,                0.49052,                 0.3563,                0.61636,                  0.419,                0.47433,                0.31905,                      0,                      0,                    inf,                      0,               0.000892,               0.000892,               0.000892
                     94,                0.42976,                 1.0072,                0.23484,                0.93394,                0.65629,                0.43693,                0.48734,                0.35283,                 0.6359,                0.42423,                 0.4676,                 0.3154,                      0,                      0,                    inf,                      0,               0.000793,               0.000793,               0.000793
                     95,                0.44383,                  1.024,                0.23938,                 0.9412,                0.58435,                0.44547,                0.49661,                0.35965,                0.57372,                0.43899,                 0.4816,                0.32701,                      0,                      0,                    inf,                      0,               0.000694,               0.000694,               0.000694
                     96,                0.43719,                 1.0107,                0.23276,                0.93595,                0.67912,                0.47493,                0.53918,                0.39376,                0.66883,                0.46828,                0.52388,                0.35295,                      0,                      0,                    inf,                      0,               0.000595,               0.000595,               0.000595
                     97,                0.42243,                0.98997,                0.23232,                0.93157,                0.63856,                0.47278,                0.52581,                0.38772,                0.62962,                0.47027,                 0.5159,                0.35053,                      0,                      0,                    inf,                      0,               0.000496,               0.000496,               0.000496
                     98,                0.41926,                0.99675,                0.22769,                0.92929,                0.70212,                0.49006,                0.52995,                 0.3933,                0.68693,                0.48042,                0.51338,                0.35644,                      0,                      0,                    inf,                      0,               0.000397,               0.000397,               0.000397
                     99,                0.42512,                 1.0298,                0.22694,                0.93401,                0.59037,                0.46145,                 0.5273,                0.38922,                0.57994,                0.45553,                0.51441,                0.34945,                      0,                      0,                    inf,                      0,               0.000298,               0.000298,               0.000298
